nodelist,protein_product_zinc,
9939,1.92E-09,
3185,1.91E-09,
55781,1.90E-09,
5025,1.90E-09,
2056,1.90E-09,
10241,1.90E-09,
23677,1.90E-09,
53938,1.90E-09,
3357,1.89E-09,
9188,1.89E-09,
6199,1.89E-09,
347688,1.89E-09,
6187,1.89E-09,
9659,1.89E-09,
5741,1.88E-09,
54209,1.87E-09,
8655,1.87E-09,
22948,1.87E-09,
23524,1.87E-09,
8399,1.87E-09,
26051,1.87E-09,
5886,1.87E-09,
57187,1.87E-09,
613,1.86E-09,
11190,1.86E-09,
322,1.86E-09,
10519,1.85E-09,
55696,1.85E-09,
4591,1.85E-09,
11035,1.85E-09,
3661,1.85E-09,
55022,1.85E-09,
4543,1.84E-09,
6132,1.84E-09,
9270,1.84E-09,
1653,1.84E-09,
3692,1.84E-09,
4086,1.83E-09,
23352,1.83E-09,
6207,1.83E-09,
2043,1.82E-09,
7184,1.82E-09,
6156,1.82E-09,
29925,1.82E-09,
10569,1.82E-09,
9919,1.82E-09,
6901,1.82E-09,
5604,1.82E-09,
1974,1.82E-09,
5829,1.81E-09,
1284,1.81E-09,
26119,1.81E-09,
10422,1.81E-09,
84273,1.81E-09,
79870,1.81E-09,
3373,1.80E-09,
2876,1.80E-09,
84081,1.80E-09,
5931,1.80E-09,
56940,1.80E-09,
50618,1.79E-09,
9557,1.79E-09,
2280,1.79E-09,
5521,1.78E-09,
7392,1.78E-09,
90678,1.78E-09,
7037,1.78E-09,
54790,1.78E-09,
56852,1.77E-09,
6141,1.77E-09,
26585,1.77E-09,
8767,1.77E-09,
2817,1.77E-09,
6625,1.76E-09,
6234,1.76E-09,
6601,1.75E-09,
10425,1.75E-09,
5610,1.75E-09,
2194,1.75E-09,
10370,1.75E-09,
8692,1.74E-09,
91,1.73E-09,
11060,1.73E-09,
23397,1.73E-09,
3691,1.73E-09,
7429,1.73E-09,
24144,1.72E-09,
6419,1.72E-09,
114034,1.72E-09,
1435,1.72E-09,
3005,1.72E-09,
6602,1.71E-09,
22954,1.71E-09,
51207,1.70E-09,
5213,1.70E-09,
3697,1.70E-09,
196527,1.70E-09,
407024,1.69E-09,
3678,1.69E-09,
6624,1.69E-09,
163,1.69E-09,
55145,1.69E-09,
4678,1.69E-09,
10381,1.69E-09,
90070,1.69E-09,
991,1.69E-09,
2264,1.68E-09,
11075,1.68E-09,
407025,1.68E-09,
2261,1.68E-09,
155061,1.67E-09,
1889,1.67E-09,
9045,1.67E-09,
9734,1.67E-09,
6635,1.67E-09,
6810,1.67E-09,
3270,1.67E-09,
239,1.67E-09,
60491,1.66E-09,
3921,1.66E-09,
1282,1.66E-09,
5138,1.66E-09,
6023,1.66E-09,
7097,1.66E-09,
5716,1.66E-09,
2959,1.66E-09,
2071,1.66E-09,
5702,1.65E-09,
3949,1.65E-09,
525,1.65E-09,
4218,1.65E-09,
5048,1.65E-09,
5894,1.65E-09,
140913,1.65E-09,
6926,1.65E-09,
6850,1.64E-09,
3148,1.64E-09,
3336,1.64E-09,
54583,1.64E-09,
7099,1.64E-09,
54623,1.64E-09,
55611,1.64E-09,
5217,1.63E-09,
6811,1.63E-09,
377630,1.62E-09,
5585,1.62E-09,
11284,1.62E-09,
2627,1.62E-09,
1445,1.62E-09,
79666,1.62E-09,
49856,1.62E-09,
3084,1.62E-09,
11156,1.61E-09,
8658,1.61E-09,
1812,1.61E-09,
338,1.61E-09,
92421,1.60E-09,
2072,1.60E-09,
10514,1.60E-09,
51561,1.60E-09,
399687,1.59E-09,
56928,1.59E-09,
27246,1.59E-09,
54101,1.59E-09,
29127,1.59E-09,
3586,1.59E-09,
602,1.59E-09,
71,1.59E-09,
8928,1.58E-09,
7298,1.58E-09,
3092,1.58E-09,
553115,1.58E-09,
6375,1.58E-09,
293,1.58E-09,
5027,1.58E-09,
5104,1.58E-09,
4224,1.58E-09,
3115,1.57E-09,
5366,1.57E-09,
23020,1.57E-09,
64175,1.57E-09,
9513,1.57E-09,
657,1.56E-09,
10432,1.56E-09,
83667,1.56E-09,
6886,1.56E-09,
2296,1.56E-09,
11198,1.55E-09,
23133,1.55E-09,
1647,1.55E-09,
4860,1.55E-09,
9750,1.55E-09,
57510,1.55E-09,
8467,1.55E-09,
11143,1.55E-09,
79890,1.54E-09,
10133,1.54E-09,
5782,1.54E-09,
6134,1.54E-09,
6910,1.54E-09,
26524,1.53E-09,
491,1.53E-09,
695,1.53E-09,
84959,1.53E-09,
493,1.53E-09,
114609,1.52E-09,
2678,1.52E-09,
775,1.52E-09,
10728,1.52E-09,
2191,1.52E-09,
5819,1.51E-09,
4254,1.51E-09,
7168,1.51E-09,
6210,1.51E-09,
817,1.50E-09,
1938,1.50E-09,
6670,1.50E-09,
10236,1.49E-09,
712,1.49E-09,
2203,1.49E-09,
51592,1.49E-09,
3667,1.49E-09,
8882,1.49E-09,
7283,1.48E-09,
949,1.48E-09,
7375,1.48E-09,
5802,1.48E-09,
7051,1.48E-09,
7376,1.48E-09,
9782,1.48E-09,
3280,1.47E-09,
29086,1.47E-09,
9129,1.47E-09,
5284,1.47E-09,
7391,1.46E-09,
80321,1.46E-09,
8847,1.46E-09,
7756,1.46E-09,
6749,1.46E-09,
4772,1.46E-09,
1278,1.46E-09,
23513,1.46E-09,
3576,1.45E-09,
11236,1.45E-09,
196,1.45E-09,
54165,1.45E-09,
23405,1.45E-09,
57662,1.45E-09,
5911,1.44E-09,
23328,1.44E-09,
10320,1.44E-09,
7517,1.44E-09,
114548,1.44E-09,
3039,1.44E-09,
5422,1.43E-09,
10768,1.43E-09,
7454,1.43E-09,
5873,1.43E-09,
1401,1.43E-09,
7138,1.43E-09,
9532,1.43E-09,
5481,1.43E-09,
407021,1.43E-09,
3757,1.43E-09,
117178,1.43E-09,
292,1.43E-09,
3006,1.42E-09,
5592,1.42E-09,
51024,1.42E-09,
2395,1.42E-09,
653,1.42E-09,
8089,1.42E-09,
7170,1.41E-09,
3189,1.41E-09,
27235,1.41E-09,
5629,1.41E-09,
2222,1.41E-09,
7082,1.41E-09,
55164,1.40E-09,
890,1.40E-09,
1600,1.40E-09,
1634,1.39E-09,
6651,1.39E-09,
5066,1.39E-09,
7545,1.39E-09,
545,1.39E-09,
4036,1.39E-09,
4744,1.39E-09,
84444,1.39E-09,
1153,1.39E-09,
1917,1.38E-09,
5771,1.38E-09,
382,1.38E-09,
866,1.38E-09,
166,1.37E-09,
6165,1.37E-09,
10527,1.37E-09,
6158,1.37E-09,
476,1.37E-09,
79664,1.37E-09,
6228,1.36E-09,
967,1.36E-09,
1355,1.36E-09,
22981,1.36E-09,
144455,1.36E-09,
3383,1.36E-09,
8975,1.36E-09,
10128,1.36E-09,
23604,1.36E-09,
64210,1.35E-09,
9958,1.35E-09,
10000,1.35E-09,
9948,1.35E-09,
10946,1.35E-09,
6144,1.35E-09,
3920,1.35E-09,
1201,1.35E-09,
151636,1.35E-09,
287,1.34E-09,
6827,1.34E-09,
1104,1.34E-09,
9972,1.34E-09,
326,1.34E-09,
5890,1.34E-09,
25844,1.34E-09,
5216,1.34E-09,
1280,1.33E-09,
23558,1.33E-09,
1627,1.33E-09,
3068,1.33E-09,
440275,1.33E-09,
23481,1.33E-09,
57680,1.33E-09,
406980,1.33E-09,
8613,1.33E-09,
6182,1.33E-09,
79084,1.32E-09,
328,1.32E-09,
23197,1.32E-09,
79784,1.32E-09,
6124,1.31E-09,
25824,1.31E-09,
22907,1.30E-09,
10567,1.30E-09,
3572,1.30E-09,
1778,1.30E-09,
8178,1.30E-09,
29082,1.30E-09,
283,1.30E-09,
10268,1.30E-09,
3141,1.30E-09,
5682,1.29E-09,
25898,1.29E-09,
3735,1.29E-09,
284,1.29E-09,
10152,1.29E-09,
6195,1.29E-09,
131377,1.29E-09,
26993,1.29E-09,
201163,1.29E-09,
1857,1.29E-09,
10008,1.28E-09,
1020,1.28E-09,
10498,1.28E-09,
6142,1.28E-09,
51053,1.28E-09,
59349,1.28E-09,
5292,1.28E-09,
1439,1.28E-09,
813,1.27E-09,
2181,1.27E-09,
406981,1.27E-09,
637,1.27E-09,
51429,1.27E-09,
634,1.27E-09,
23560,1.27E-09,
64135,1.27E-09,
407026,1.26E-09,
3083,1.26E-09,
8554,1.26E-09,
7307,1.26E-09,
51339,1.26E-09,
5004,1.26E-09,
23582,1.26E-09,
3113,1.26E-09,
3456,1.26E-09,
10166,1.26E-09,
25937,1.26E-09,
5250,1.25E-09,
8880,1.25E-09,
5479,1.25E-09,
6222,1.25E-09,
10076,1.25E-09,
10138,1.25E-09,
509,1.25E-09,
51569,1.25E-09,
10963,1.25E-09,
8996,1.24E-09,
117144,1.24E-09,
23367,1.24E-09,
23032,1.24E-09,
317,1.24E-09,
6709,1.24E-09,
6122,1.23E-09,
10111,1.23E-09,
6432,1.23E-09,
1031,1.23E-09,
156,1.23E-09,
55006,1.23E-09,
2735,1.22E-09,
9361,1.22E-09,
4179,1.22E-09,
8764,1.22E-09,
84790,1.22E-09,
10159,1.22E-09,
4880,1.22E-09,
83755,1.21E-09,
51514,1.21E-09,
3987,1.21E-09,
85363,1.21E-09,
5494,1.21E-09,
9221,1.21E-09,
29896,1.21E-09,
26508,1.21E-09,
10616,1.21E-09,
2242,1.20E-09,
6880,1.20E-09,
57103,1.20E-09,
80230,1.20E-09,
9131,1.20E-09,
7409,1.20E-09,
6696,1.20E-09,
2811,1.20E-09,
6895,1.20E-09,
22827,1.20E-09,
9695,1.20E-09,
1950,1.19E-09,
8729,1.19E-09,
80817,1.19E-09,
7078,1.19E-09,
9026,1.19E-09,
5586,1.19E-09,
7001,1.19E-09,
55743,1.19E-09,
5036,1.19E-09,
57122,1.18E-09,
10210,1.18E-09,
6502,1.18E-09,
28996,1.18E-09,
3646,1.18E-09,
5105,1.18E-09,
8139,1.18E-09,
6640,1.18E-09,
773,1.17E-09,
4804,1.17E-09,
3713,1.17E-09,
9477,1.17E-09,
2771,1.17E-09,
51400,1.16E-09,
6175,1.16E-09,
5685,1.16E-09,
11160,1.16E-09,
2821,1.16E-09,
57562,1.16E-09,
7187,1.16E-09,
1650,1.16E-09,
6441,1.15E-09,
5871,1.15E-09,
4878,1.15E-09,
84630,1.15E-09,
23764,1.15E-09,
80179,1.15E-09,
3655,1.15E-09,
4602,1.15E-09,
55233,1.15E-09,
3476,1.15E-09,
5167,1.15E-09,
11329,1.14E-09,
288,1.14E-09,
91746,1.14E-09,
6599,1.14E-09,
11345,1.14E-09,
274,1.14E-09,
5457,1.14E-09,
5687,1.14E-09,
5232,1.14E-09,
2309,1.14E-09,
5047,1.14E-09,
84060,1.14E-09,
10049,1.13E-09,
81565,1.13E-09,
56916,1.13E-09,
9421,1.13E-09,
79948,1.13E-09,
3337,1.13E-09,
5519,1.13E-09,
9128,1.13E-09,
2011,1.13E-09,
406937,1.13E-09,
10097,1.13E-09,
2069,1.13E-09,
5317,1.13E-09,
167227,1.13E-09,
5394,1.13E-09,
23613,1.13E-09,
84868,1.13E-09,
10403,1.13E-09,
55837,1.13E-09,
8914,1.12E-09,
9584,1.12E-09,
133,1.12E-09,
1393,1.12E-09,
10525,1.12E-09,
84984,1.12E-09,
6605,1.12E-09,
1677,1.12E-09,
2252,1.12E-09,
23521,1.11E-09,
6130,1.11E-09,
7372,1.11E-09,
55135,1.11E-09,
1071,1.11E-09,
79867,1.11E-09,
4141,1.11E-09,
3606,1.11E-09,
4292,1.11E-09,
7325,1.10E-09,
6789,1.10E-09,
79813,1.10E-09,
1195,1.10E-09,
10938,1.10E-09,
654,1.10E-09,
8754,1.10E-09,
796,1.10E-09,
51079,1.10E-09,
10319,1.10E-09,
3204,1.09E-09,
6612,1.09E-09,
5364,1.09E-09,
11224,1.09E-09,
1942,1.09E-09,
1482,1.09E-09,
57118,1.09E-09,
1039,1.09E-09,
6147,1.09E-09,
8531,1.09E-09,
54464,1.09E-09,
4163,1.08E-09,
284403,1.08E-09,
27120,1.08E-09,
80237,1.08E-09,
113130,1.08E-09,
100133941,1.08E-09,
29126,1.08E-09,
1022,1.08E-09,
8536,1.08E-09,
10202,1.08E-09,
55904,1.08E-09,
8848,1.08E-09,
6136,1.08E-09,
25930,1.08E-09,
51588,1.08E-09,
2294,1.08E-09,
3801,1.08E-09,
10615,1.08E-09,
6229,1.08E-09,
50507,1.08E-09,
1503,1.08E-09,
3059,1.07E-09,
81631,1.07E-09,
8573,1.07E-09,
6636,1.07E-09,
958,1.07E-09,
267,1.07E-09,
1491,1.07E-09,
5905,1.07E-09,
5688,1.07E-09,
25818,1.07E-09,
7473,1.07E-09,
55729,1.07E-09,
10643,1.07E-09,
10450,1.07E-09,
1053,1.07E-09,
6160,1.06E-09,
51619,1.06E-09,
6137,1.06E-09,
3956,1.06E-09,
79727,1.06E-09,
7098,1.06E-09,
23514,1.06E-09,
55509,1.06E-09,
10988,1.06E-09,
23019,1.06E-09,
8665,1.06E-09,
3087,1.05E-09,
79039,1.05E-09,
3959,1.05E-09,
10892,1.04E-09,
1822,1.04E-09,
4239,1.04E-09,
6999,1.04E-09,
4654,1.04E-09,
1400,1.04E-09,
6015,1.04E-09,
3305,1.04E-09,
54443,1.04E-09,
8668,1.04E-09,
92,1.04E-09,
3300,1.03E-09,
4762,1.03E-09,
115950,1.03E-09,
54931,1.03E-09,
51295,1.03E-09,
22916,1.03E-09,
9150,1.03E-09,
11171,1.03E-09,
81559,1.03E-09,
5451,1.03E-09,
11065,1.02E-09,
231,1.02E-09,
202559,1.02E-09,
145508,1.02E-09,
64145,1.02E-09,
4489,1.02E-09,
5339,1.02E-09,
406948,1.02E-09,
150684,1.02E-09,
10785,1.02E-09,
55646,1.02E-09,
4142,1.02E-09,
27347,1.01E-09,
7169,1.01E-09,
8079,1.01E-09,
86,1.01E-09,
25776,1.01E-09,
3684,1.01E-09,
4736,1.01E-09,
6683,1.01E-09,
4643,1.01E-09,
29128,1.01E-09,
10890,1.01E-09,
8877,1.00E-09,
5562,1.00E-09,
6628,1.00E-09,
4967,1.00E-09,
57126,1.00E-09,
10609,1.00E-09,
51652,1.00E-09,
7726,1.00E-09,
9447,1.00E-09,
3250,1.00E-09,
10142,1.00E-09,
116840,9.99E-10,
344,9.95E-10,
1041,9.94E-10,
51147,9.93E-10,
56853,9.93E-10,
10048,9.90E-10,
58517,9.90E-10,
26232,9.89E-10,
10989,9.89E-10,
780,9.87E-10,
1535,9.87E-10,
5613,9.85E-10,
221154,9.85E-10,
3662,9.83E-10,
65080,9.83E-10,
6376,9.81E-10,
10494,9.79E-10,
93,9.79E-10,
51259,9.78E-10,
2580,9.77E-10,
2275,9.77E-10,
9325,9.76E-10,
123169,9.74E-10,
1399,9.74E-10,
2643,9.74E-10,
27329,9.74E-10,
5293,9.73E-10,
396,9.72E-10,
3784,9.71E-10,
10928,9.70E-10,
51776,9.69E-10,
1003,9.66E-10,
10421,9.65E-10,
10197,9.64E-10,
23071,9.64E-10,
6787,9.64E-10,
2492,9.59E-10,
5717,9.58E-10,
5553,9.58E-10,
5977,9.57E-10,
4353,9.54E-10,
11314,9.54E-10,
6629,9.53E-10,
51765,9.52E-10,
4436,9.51E-10,
26058,9.49E-10,
8805,9.48E-10,
5424,9.48E-10,
5600,9.47E-10,
79723,9.45E-10,
7253,9.45E-10,
50,9.45E-10,
3931,9.44E-10,
1230,9.43E-10,
115426,9.42E-10,
7528,9.42E-10,
4802,9.41E-10,
23076,9.40E-10,
57646,9.40E-10,
11218,9.37E-10,
3693,9.37E-10,
3563,9.36E-10,
5740,9.35E-10,
22809,9.34E-10,
386677,9.33E-10,
5110,9.32E-10,
83666,9.31E-10,
392,9.31E-10,
1513,9.31E-10,
116,9.29E-10,
858,9.29E-10,
1139,9.27E-10,
85440,9.27E-10,
6169,9.27E-10,
6209,9.26E-10,
4916,9.24E-10,
229,9.23E-10,
2783,9.23E-10,
1855,9.22E-10,
143,9.22E-10,
5076,9.21E-10,
10563,9.21E-10,
2645,9.20E-10,
154091,9.19E-10,
121504,9.19E-10,
23186,9.19E-10,
2321,9.18E-10,
406949,9.18E-10,
6347,9.16E-10,
23107,9.16E-10,
7347,9.14E-10,
57379,9.14E-10,
26,9.14E-10,
81502,9.14E-10,
9774,9.13E-10,
51750,9.12E-10,
6993,9.11E-10,
6363,9.09E-10,
4286,9.09E-10,
1671,9.09E-10,
8289,9.08E-10,
55722,9.08E-10,
3939,9.06E-10,
6777,9.06E-10,
1215,9.06E-10,
9342,9.05E-10,
59,9.05E-10,
5710,9.04E-10,
9400,9.03E-10,
1408,9.03E-10,
4615,9.02E-10,
8570,9.02E-10,
219736,9.01E-10,
4435,9.01E-10,
3866,9.01E-10,
26146,9.00E-10,
5297,9.00E-10,
2263,9.00E-10,
131578,8.99E-10,
7049,8.99E-10,
5887,8.99E-10,
487,8.98E-10,
8662,8.96E-10,
81858,8.96E-10,
23385,8.95E-10,
1030,8.93E-10,
26013,8.93E-10,
8503,8.93E-10,
92345,8.92E-10,
23616,8.92E-10,
6091,8.91E-10,
6143,8.91E-10,
55612,8.89E-10,
23493,8.88E-10,
55755,8.88E-10,
23378,8.88E-10,
29766,8.88E-10,
9219,8.88E-10,
6401,8.87E-10,
7408,8.87E-10,
10333,8.87E-10,
5176,8.87E-10,
4534,8.86E-10,
406982,8.83E-10,
2806,8.82E-10,
6928,8.82E-10,
5564,8.82E-10,
27074,8.82E-10,
5080,8.81E-10,
4544,8.79E-10,
4683,8.78E-10,
2869,8.75E-10,
7417,8.73E-10,
51651,8.72E-10,
29089,8.72E-10,
64422,8.70E-10,
673,8.70E-10,
63893,8.69E-10,
7200,8.69E-10,
8313,8.66E-10,
11189,8.65E-10,
85377,8.65E-10,
53407,8.63E-10,
1453,8.62E-10,
6176,8.62E-10,
7076,8.62E-10,
2281,8.62E-10,
1407,8.61E-10,
8987,8.61E-10,
3695,8.59E-10,
2886,8.58E-10,
4110,8.57E-10,
6217,8.57E-10,
8266,8.57E-10,
10869,8.56E-10,
7289,8.55E-10,
10383,8.55E-10,
1803,8.54E-10,
4848,8.54E-10,
6120,8.54E-10,
6205,8.53E-10,
79918,8.52E-10,
11151,8.51E-10,
8673,8.51E-10,
5496,8.50E-10,
1613,8.49E-10,
4043,8.48E-10,
57159,8.48E-10,
9817,8.47E-10,
10426,8.46E-10,
26227,8.46E-10,
4836,8.45E-10,
2034,8.45E-10,
5151,8.44E-10,
3759,8.44E-10,
3159,8.44E-10,
6478,8.40E-10,
118,8.40E-10,
4205,8.40E-10,
83743,8.40E-10,
5859,8.40E-10,
6184,8.39E-10,
6237,8.37E-10,
6869,8.36E-10,
6633,8.35E-10,
140947,8.35E-10,
114897,8.34E-10,
23054,8.34E-10,
25988,8.33E-10,
5701,8.32E-10,
6155,8.31E-10,
1667,8.31E-10,
23144,8.31E-10,
29110,8.30E-10,
3275,8.30E-10,
6634,8.29E-10,
4843,8.29E-10,
9804,8.29E-10,
1314,8.29E-10,
406884,8.28E-10,
6157,8.28E-10,
25885,8.27E-10,
6741,8.26E-10,
2658,8.25E-10,
2158,8.25E-10,
842,8.23E-10,
9248,8.23E-10,
4302,8.22E-10,
728,8.21E-10,
286077,8.20E-10,
6595,8.19E-10,
50628,8.19E-10,
5094,8.19E-10,
2286,8.18E-10,
111,8.18E-10,
55031,8.18E-10,
51196,8.17E-10,
1454,8.17E-10,
4091,8.17E-10,
6949,8.17E-10,
7472,8.17E-10,
10018,8.17E-10,
5646,8.14E-10,
1565,8.13E-10,
29883,8.13E-10,
6424,8.12E-10,
22900,8.12E-10,
2125,8.11E-10,
2319,8.11E-10,
2177,8.09E-10,
54998,8.09E-10,
4023,8.08E-10,
10855,8.07E-10,
84078,8.07E-10,
407048,8.06E-10,
23612,8.06E-10,
4149,8.04E-10,
51009,8.04E-10,
80204,8.04E-10,
2773,8.03E-10,
51138,8.02E-10,
548593,8.01E-10,
253260,8.01E-10,
2241,8.01E-10,
2175,7.99E-10,
55723,7.99E-10,
406891,7.97E-10,
6231,7.97E-10,
8934,7.97E-10,
160,7.96E-10,
1759,7.96E-10,
55810,7.96E-10,
9145,7.95E-10,
482,7.95E-10,
3426,7.94E-10,
6604,7.93E-10,
8440,7.93E-10,
51068,7.92E-10,
345651,7.89E-10,
55677,7.88E-10,
3674,7.88E-10,
84759,7.88E-10,
1908,7.87E-10,
201626,7.87E-10,
1789,7.87E-10,
54997,7.87E-10,
3440,7.86E-10,
369,7.86E-10,
26155,7.85E-10,
60561,7.84E-10,
7178,7.84E-10,
55290,7.84E-10,
2159,7.83E-10,
201266,7.82E-10,
10528,7.82E-10,
7525,7.82E-10,
799,7.81E-10,
9241,7.81E-10,
6845,7.81E-10,
1965,7.80E-10,
8270,7.79E-10,
5708,7.79E-10,
56949,7.78E-10,
27202,7.78E-10,
4085,7.78E-10,
56993,7.74E-10,
65265,7.74E-10,
26057,7.74E-10,
11116,7.74E-10,
2067,7.73E-10,
117584,7.73E-10,
81539,7.73E-10,
4665,7.73E-10,
653361,7.73E-10,
7536,7.72E-10,
7994,7.72E-10,
2911,7.72E-10,
4300,7.71E-10,
3107,7.71E-10,
1937,7.71E-10,
100,7.71E-10,
8683,7.70E-10,
26260,7.70E-10,
6382,7.70E-10,
22871,7.69E-10,
29946,7.69E-10,
79711,7.69E-10,
84466,7.68E-10,
3565,7.67E-10,
6428,7.66E-10,
23189,7.65E-10,
55140,7.64E-10,
1829,7.64E-10,
5073,7.62E-10,
1936,7.61E-10,
443,7.60E-10,
407049,7.60E-10,
10933,7.60E-10,
4140,7.59E-10,
391,7.59E-10,
4673,7.59E-10,
2516,7.58E-10,
260434,7.58E-10,
84557,7.57E-10,
3659,7.57E-10,
9181,7.57E-10,
9063,7.56E-10,
7579,7.55E-10,
4176,7.55E-10,
11267,7.55E-10,
80196,7.54E-10,
2035,7.54E-10,
5530,7.52E-10,
28952,7.52E-10,
51593,7.51E-10,
1982,7.50E-10,
388591,7.50E-10,
23271,7.50E-10,
132864,7.49E-10,
51499,7.49E-10,
27044,7.48E-10,
6331,7.47E-10,
29119,7.47E-10,
25978,7.46E-10,
4988,7.45E-10,
8449,7.45E-10,
6632,7.44E-10,
199,7.43E-10,
2950,7.42E-10,
11007,7.42E-10,
8555,7.42E-10,
10221,7.40E-10,
10262,7.40E-10,
26036,7.40E-10,
10598,7.40E-10,
54512,7.39E-10,
7318,7.39E-10,
22927,7.38E-10,
9690,7.38E-10,
8239,7.38E-10,
55658,7.38E-10,
9253,7.37E-10,
11034,7.36E-10,
668,7.36E-10,
54552,7.36E-10,
171483,7.35E-10,
10549,7.35E-10,
50511,7.35E-10,
84289,7.34E-10,
6879,7.34E-10,
539,7.33E-10,
81929,7.33E-10,
6146,7.32E-10,
4791,7.32E-10,
55666,7.31E-10,
79228,7.30E-10,
406904,7.29E-10,
221477,7.29E-10,
3778,7.28E-10,
51631,7.28E-10,
8883,7.27E-10,
667,7.27E-10,
2670,7.27E-10,
11107,7.26E-10,
5520,7.26E-10,
58509,7.26E-10,
10477,7.25E-10,
5018,7.25E-10,
3188,7.24E-10,
102,7.24E-10,
2209,7.24E-10,
1984,7.23E-10,
11100,7.22E-10,
51608,7.22E-10,
11187,7.21E-10,
4833,7.21E-10,
51428,7.21E-10,
3590,7.21E-10,
1763,7.21E-10,
93185,7.20E-10,
10916,7.19E-10,
54617,7.19E-10,
23157,7.17E-10,
26135,7.16E-10,
5798,7.15E-10,
29934,7.13E-10,
22985,7.13E-10,
51026,7.13E-10,
11146,7.13E-10,
220988,7.12E-10,
4524,7.12E-10,
9992,7.11E-10,
64215,7.10E-10,
8407,7.10E-10,
5817,7.09E-10,
54927,7.09E-10,
51311,7.09E-10,
57132,7.07E-10,
23013,7.06E-10,
9260,7.06E-10,
27292,7.05E-10,
10401,7.05E-10,
94056,7.04E-10,
5360,7.04E-10,
10376,7.02E-10,
9092,7.02E-10,
7791,7.01E-10,
839,7.01E-10,
2068,7.01E-10,
636,7.00E-10,
140596,6.99E-10,
5764,6.98E-10,
2022,6.97E-10,
5211,6.96E-10,
55706,6.95E-10,
90102,6.95E-10,
9261,6.95E-10,
90273,6.94E-10,
654364,6.94E-10,
80349,6.94E-10,
5984,6.94E-10,
4985,6.93E-10,
9698,6.93E-10,
3105,6.93E-10,
58477,6.92E-10,
2778,6.90E-10,
1390,6.90E-10,
1207,6.90E-10,
57591,6.90E-10,
10286,6.89E-10,
9388,6.88E-10,
8533,6.87E-10,
10949,6.87E-10,
3358,6.87E-10,
2975,6.86E-10,
4637,6.86E-10,
8651,6.86E-10,
27343,6.86E-10,
60489,6.85E-10,
5443,6.84E-10,
25852,6.80E-10,
9709,6.80E-10,
9852,6.80E-10,
257364,6.79E-10,
6717,6.78E-10,
23376,6.78E-10,
6218,6.77E-10,
3716,6.76E-10,
55142,6.76E-10,
2017,6.75E-10,
467,6.74E-10,
406905,6.73E-10,
10541,6.73E-10,
25820,6.73E-10,
9367,6.70E-10,
8525,6.70E-10,
8916,6.69E-10,
3579,6.69E-10,
27250,6.69E-10,
55148,6.68E-10,
7257,6.67E-10,
10206,6.66E-10,
9061,6.66E-10,
2323,6.65E-10,
186,6.65E-10,
26747,6.65E-10,
3673,6.64E-10,
4296,6.63E-10,
9439,6.63E-10,
7222,6.62E-10,
2288,6.62E-10,
6830,6.61E-10,
1301,6.60E-10,
3718,6.60E-10,
5908,6.59E-10,
27,6.59E-10,
1742,6.59E-10,
3094,6.58E-10,
6654,6.58E-10,
10613,6.57E-10,
1032,6.57E-10,
9441,6.56E-10,
64710,6.55E-10,
6152,6.54E-10,
3842,6.54E-10,
8994,6.54E-10,
4001,6.53E-10,
8837,6.52E-10,
8328,6.52E-10,
3607,6.51E-10,
25939,6.51E-10,
574411,6.51E-10,
3945,6.51E-10,
26528,6.51E-10,
171392,6.50E-10,
10577,6.50E-10,
2355,6.50E-10,
7498,6.50E-10,
5932,6.49E-10,
84260,6.48E-10,
2358,6.46E-10,
10460,6.45E-10,
6159,6.44E-10,
9414,6.43E-10,
51322,6.43E-10,
1602,6.43E-10,
79876,6.42E-10,
9319,6.42E-10,
815,6.41E-10,
7353,6.41E-10,
4864,6.41E-10,
10664,6.40E-10,
10250,6.40E-10,
54971,6.40E-10,
56254,6.39E-10,
9470,6.39E-10,
29941,6.38E-10,
91703,6.38E-10,
23345,6.37E-10,
128637,6.37E-10,
23326,6.37E-10,
22806,6.37E-10,
23624,6.37E-10,
4153,6.36E-10,
3832,6.36E-10,
4659,6.36E-10,
79008,6.35E-10,
9533,6.35E-10,
3099,6.35E-10,
63941,6.31E-10,
83481,6.30E-10,
26272,6.30E-10,
2915,6.30E-10,
84148,6.29E-10,
1845,6.29E-10,
6504,6.28E-10,
5144,6.28E-10,
665,6.28E-10,
23212,6.28E-10,
23499,6.26E-10,
124220,6.25E-10,
825,6.25E-10,
55165,6.25E-10,
8324,6.25E-10,
6168,6.24E-10,
5648,6.23E-10,
5624,6.23E-10,
7021,6.22E-10,
8030,6.21E-10,
9101,6.20E-10,
26523,6.20E-10,
7572,6.20E-10,
347733,6.19E-10,
1814,6.19E-10,
9696,6.18E-10,
10096,6.17E-10,
84524,6.17E-10,
6631,6.16E-10,
2139,6.15E-10,
7709,6.15E-10,
2219,6.15E-10,
10036,6.14E-10,
84292,6.13E-10,
114899,6.13E-10,
1948,6.13E-10,
4303,6.12E-10,
3836,6.11E-10,
55037,6.09E-10,
3973,6.07E-10,
6370,6.07E-10,
10105,6.07E-10,
6720,6.07E-10,
5223,6.07E-10,
9908,6.06E-10,
51639,6.06E-10,
23379,6.05E-10,
6139,6.05E-10,
7419,6.04E-10,
1643,6.04E-10,
57062,6.03E-10,
6314,6.03E-10,
55789,6.02E-10,
6259,6.02E-10,
10539,6.01E-10,
7006,6.01E-10,
10402,6.00E-10,
203228,6.00E-10,
