nodelist,protein_product_glut,
6293,1.38E-10,
10345,1.38E-10,
1571,1.38E-10,
2779,1.38E-10,
2224,1.38E-10,
148581,1.38E-10,
116138,1.38E-10,
171023,1.38E-10,
660,1.38E-10,
84164,1.38E-10,
7386,1.38E-10,
63971,1.37E-10,
23029,1.37E-10,
9043,1.37E-10,
5683,1.37E-10,
1537,1.37E-10,
23085,1.37E-10,
200315,1.37E-10,
1874,1.37E-10,
23473,1.37E-10,
729230,1.37E-10,
6403,1.37E-10,
6876,1.37E-10,
1808,1.37E-10,
116986,1.37E-10,
1182,1.36E-10,
6817,1.36E-10,
9701,1.36E-10,
6036,1.36E-10,
7336,1.36E-10,
11073,1.36E-10,
3669,1.36E-10,
9521,1.36E-10,
5893,1.36E-10,
1791,1.36E-10,
284106,1.36E-10,
151195,1.36E-10,
51473,1.36E-10,
3684,1.35E-10,
2267,1.35E-10,
51222,1.35E-10,
3984,1.35E-10,
9107,1.35E-10,
55014,1.35E-10,
11180,1.35E-10,
124997,1.35E-10,
8666,1.35E-10,
7257,1.35E-10,
430,1.35E-10,
8661,1.35E-10,
83695,1.35E-10,
11137,1.35E-10,
64241,1.35E-10,
80155,1.35E-10,
29062,1.35E-10,
55742,1.35E-10,
56957,1.35E-10,
26959,1.35E-10,
90390,1.34E-10,
57706,1.34E-10,
81889,1.34E-10,
5000,1.34E-10,
140609,1.34E-10,
4359,1.34E-10,
5927,1.34E-10,
6708,1.34E-10,
5471,1.34E-10,
59338,1.34E-10,
10410,1.34E-10,
25839,1.33E-10,
64798,1.33E-10,
64072,1.33E-10,
433,1.33E-10,
7051,1.33E-10,
11167,1.33E-10,
83985,1.32E-10,
1235,1.32E-10,
2874,1.32E-10,
701,1.32E-10,
147687,1.32E-10,
5092,1.32E-10,
9877,1.32E-10,
5575,1.32E-10,
6801,1.32E-10,
9512,1.32E-10,
1198,1.32E-10,
1748,1.32E-10,
10961,1.32E-10,
2053,1.32E-10,
26580,1.32E-10,
8529,1.32E-10,
80267,1.32E-10,
337867,1.32E-10,
2692,1.31E-10,
58191,1.31E-10,
55622,1.31E-10,
57610,1.31E-10,
3347,1.31E-10,
10954,1.31E-10,
3123,1.31E-10,
29102,1.31E-10,
57787,1.31E-10,
9524,1.31E-10,
60314,1.31E-10,
54982,1.31E-10,
79132,1.31E-10,
5320,1.31E-10,
55214,1.31E-10,
55559,1.31E-10,
8844,1.31E-10,
25949,1.31E-10,
55388,1.31E-10,
290,1.31E-10,
60681,1.31E-10,
8654,1.31E-10,
11332,1.30E-10,
550,1.30E-10,
1896,1.30E-10,
151648,1.30E-10,
80339,1.30E-10,
4255,1.30E-10,
55752,1.30E-10,
51421,1.30E-10,
79002,1.30E-10,
916,1.30E-10,
5158,1.30E-10,
5691,1.30E-10,
219931,1.30E-10,
51699,1.30E-10,
10468,1.30E-10,
57698,1.30E-10,
9694,1.29E-10,
81035,1.29E-10,
4862,1.29E-10,
9779,1.29E-10,
84897,1.29E-10,
29109,1.29E-10,
1036,1.29E-10,
5393,1.29E-10,
55466,1.29E-10,
8831,1.29E-10,
54919,1.29E-10,
2530,1.29E-10,
79447,1.28E-10,
2560,1.28E-10,
10712,1.28E-10,
84687,1.28E-10,
7292,1.28E-10,
51645,1.28E-10,
114327,1.28E-10,
26086,1.28E-10,
57045,1.28E-10,
6376,1.28E-10,
93436,1.28E-10,
26268,1.28E-10,
1787,1.28E-10,
55367,1.28E-10,
51193,1.28E-10,
173,1.28E-10,
2101,1.27E-10,
85461,1.27E-10,
54840,1.27E-10,
6905,1.27E-10,
143686,1.27E-10,
3818,1.27E-10,
10257,1.27E-10,
10153,1.27E-10,
10678,1.27E-10,
5972,1.27E-10,
539,1.27E-10,
3566,1.26E-10,
4166,1.26E-10,
406935,1.26E-10,
10557,1.26E-10,
10972,1.26E-10,
23621,1.26E-10,
84528,1.26E-10,
10914,1.26E-10,
91107,1.26E-10,
79960,1.26E-10,
29894,1.26E-10,
5141,1.26E-10,
9910,1.26E-10,
7171,1.26E-10,
8932,1.26E-10,
8989,1.26E-10,
8687,1.26E-10,
4802,1.26E-10,
7884,1.26E-10,
23399,1.26E-10,
10174,1.25E-10,
8825,1.25E-10,
7165,1.25E-10,
10726,1.25E-10,
388633,1.25E-10,
84376,1.25E-10,
55726,1.25E-10,
125170,1.25E-10,
23049,1.25E-10,
3983,1.25E-10,
64976,1.25E-10,
5037,1.25E-10,
30827,1.25E-10,
26012,1.25E-10,
9572,1.24E-10,
93323,1.24E-10,
943,1.24E-10,
2535,1.24E-10,
79154,1.24E-10,
10562,1.24E-10,
23256,1.24E-10,
29119,1.24E-10,
5869,1.24E-10,
23137,1.24E-10,
275,1.24E-10,
8741,1.24E-10,
112495,1.23E-10,
2327,1.23E-10,
8667,1.23E-10,
8682,1.23E-10,
284058,1.23E-10,
64376,1.23E-10,
2057,1.23E-10,
2200,1.23E-10,
5087,1.23E-10,
27159,1.23E-10,
388552,1.23E-10,
84319,1.23E-10,
22848,1.22E-10,
138151,1.22E-10,
6899,1.22E-10,
26257,1.22E-10,
155382,1.22E-10,
3399,1.22E-10,
374897,1.22E-10,
4750,1.22E-10,
7276,1.22E-10,
6541,1.22E-10,
2249,1.22E-10,
9392,1.22E-10,
11173,1.22E-10,
5955,1.22E-10,
64837,1.22E-10,
114984,1.22E-10,
63925,1.22E-10,
5475,1.22E-10,
3239,1.22E-10,
965,1.22E-10,
5889,1.22E-10,
51141,1.21E-10,
51299,1.21E-10,
51319,1.21E-10,
9736,1.21E-10,
2737,1.21E-10,
84248,1.21E-10,
2947,1.21E-10,
54894,1.21E-10,
84129,1.21E-10,
192683,1.21E-10,
261734,1.21E-10,
57473,1.21E-10,
3577,1.21E-10,
54903,1.21E-10,
5007,1.21E-10,
11177,1.21E-10,
9748,1.21E-10,
10479,1.21E-10,
28982,1.21E-10,
23047,1.21E-10,
5883,1.21E-10,
151194,1.21E-10,
55758,1.21E-10,
81833,1.21E-10,
8323,1.20E-10,
7482,1.20E-10,
7290,1.20E-10,
6836,1.20E-10,
10844,1.20E-10,
55738,1.20E-10,
23314,1.20E-10,
5720,1.20E-10,
27068,1.20E-10,
3037,1.20E-10,
26985,1.20E-10,
338382,1.20E-10,
3714,1.20E-10,
57459,1.20E-10,
6745,1.20E-10,
221496,1.19E-10,
8031,1.19E-10,
4987,1.19E-10,
84419,1.19E-10,
26574,1.19E-10,
2132,1.19E-10,
4299,1.19E-10,
51545,1.19E-10,
5881,1.19E-10,
8642,1.19E-10,
5205,1.19E-10,
118881,1.18E-10,
22843,1.18E-10,
5532,1.18E-10,
2642,1.18E-10,
23219,1.18E-10,
84811,1.18E-10,
55276,1.18E-10,
31,1.18E-10,
10463,1.18E-10,
54676,1.18E-10,
914,1.18E-10,
79682,1.18E-10,
645455,1.18E-10,
3115,1.18E-10,
388698,1.17E-10,
283208,1.17E-10,
10959,1.17E-10,
6730,1.17E-10,
1059,1.17E-10,
1048,1.17E-10,
5042,1.17E-10,
26292,1.17E-10,
65008,1.17E-10,
55612,1.17E-10,
4775,1.17E-10,
64949,1.17E-10,
366,1.17E-10,
64599,1.17E-10,
64601,1.17E-10,
2273,1.17E-10,
7764,1.17E-10,
23564,1.17E-10,
115825,1.16E-10,
9819,1.16E-10,
11170,1.16E-10,
653583,1.16E-10,
284996,1.16E-10,
728378,1.16E-10,
9685,1.16E-10,
29090,1.16E-10,
54828,1.16E-10,
3727,1.16E-10,
58160,1.16E-10,
146059,1.15E-10,
11031,1.15E-10,
51002,1.15E-10,
51715,1.15E-10,
54956,1.15E-10,
406921,1.15E-10,
10475,1.15E-10,
1589,1.15E-10,
116143,1.15E-10,
9482,1.15E-10,
51253,1.15E-10,
4234,1.15E-10,
55143,1.15E-10,
9844,1.15E-10,
27089,1.15E-10,
90441,1.14E-10,
8443,1.14E-10,
25862,1.14E-10,
2844,1.14E-10,
64924,1.14E-10,
83990,1.14E-10,
4323,1.14E-10,
80725,1.14E-10,
4430,1.14E-10,
23001,1.14E-10,
8576,1.14E-10,
389421,1.14E-10,
9024,1.14E-10,
1478,1.14E-10,
51132,1.14E-10,
79998,1.14E-10,
133121,1.14E-10,
27237,1.14E-10,
374,1.14E-10,
23192,1.14E-10,
4486,1.13E-10,
23598,1.13E-10,
4943,1.13E-10,
728642,1.13E-10,
4782,1.13E-10,
54865,1.13E-10,
23398,1.13E-10,
9821,1.13E-10,
2859,1.13E-10,
9632,1.13E-10,
64781,1.12E-10,
1468,1.12E-10,
3840,1.12E-10,
5433,1.12E-10,
79902,1.12E-10,
10994,1.12E-10,
64410,1.12E-10,
8863,1.12E-10,
57026,1.12E-10,
80829,1.12E-10,
55840,1.12E-10,
258010,1.12E-10,
8891,1.12E-10,
1558,1.12E-10,
6275,1.12E-10,
152926,1.12E-10,
51046,1.11E-10,
2348,1.11E-10,
10573,1.11E-10,
79077,1.11E-10,
9739,1.11E-10,
54148,1.11E-10,
56061,1.11E-10,
389434,1.11E-10,
51114,1.11E-10,
1993,1.11E-10,
4645,1.11E-10,
3437,1.11E-10,
55327,1.11E-10,
5692,1.10E-10,
1232,1.10E-10,
7156,1.10E-10,
9780,1.10E-10,
23176,1.10E-10,
10952,1.10E-10,
84908,1.10E-10,
3613,1.10E-10,
2213,1.10E-10,
158297,1.10E-10,
10495,1.10E-10,
10103,1.10E-10,
4781,1.10E-10,
9111,1.10E-10,
91782,1.10E-10,
3835,1.10E-10,
9208,1.09E-10,
6092,1.09E-10,
7272,1.09E-10,
1200,1.09E-10,
56253,1.09E-10,
63915,1.09E-10,
23196,1.09E-10,
91404,1.09E-10,
1462,1.09E-10,
8819,1.09E-10,
688,1.09E-10,
147719,1.09E-10,
23244,1.09E-10,
3622,1.09E-10,
80852,1.09E-10,
9670,1.08E-10,
9454,1.08E-10,
93663,1.08E-10,
79625,1.08E-10,
225689,1.08E-10,
83852,1.08E-10,
63928,1.08E-10,
205,1.08E-10,
7453,1.08E-10,
9350,1.08E-10,
150290,1.08E-10,
6718,1.08E-10,
215,1.08E-10,
85358,1.08E-10,
9638,1.08E-10,
23263,1.08E-10,
54949,1.08E-10,
406976,1.08E-10,
27034,1.08E-10,
9110,1.08E-10,
5321,1.08E-10,
159195,1.08E-10,
1555,1.08E-10,
4931,1.08E-10,
51112,1.08E-10,
129563,1.07E-10,
3848,1.07E-10,
51150,1.07E-10,
653519,1.07E-10,
8991,1.07E-10,
2138,1.07E-10,
201627,1.07E-10,
8315,1.07E-10,
6873,1.07E-10,
219743,1.07E-10,
51324,1.07E-10,
7064,1.07E-10,
8425,1.07E-10,
8542,1.07E-10,
79065,1.07E-10,
83637,1.07E-10,
6368,1.07E-10,
257218,1.07E-10,
2887,1.07E-10,
84948,1.06E-10,
1836,1.06E-10,
1523,1.06E-10,
342977,1.06E-10,
51379,1.06E-10,
2073,1.06E-10,
54900,1.06E-10,
56001,1.06E-10,
6241,1.06E-10,
6760,1.06E-10,
149461,1.06E-10,
163126,1.06E-10,
28998,1.06E-10,
406900,1.06E-10,
27249,1.06E-10,
4682,1.06E-10,
50852,1.06E-10,
94104,1.06E-10,
25843,1.06E-10,
51449,1.06E-10,
241,1.06E-10,
51095,1.06E-10,
219541,1.06E-10,
406989,1.06E-10,
55720,1.06E-10,
5055,1.05E-10,
10681,1.05E-10,
4863,1.05E-10,
5653,1.05E-10,
8220,1.05E-10,
29088,1.05E-10,
9464,1.05E-10,
440026,1.05E-10,
57531,1.05E-10,
22800,1.05E-10,
29760,1.05E-10,
149428,1.05E-10,
79188,1.05E-10,
677770,1.05E-10,
397,1.05E-10,
124995,1.05E-10,
9681,1.05E-10,
843,1.05E-10,
80326,1.05E-10,
7139,1.05E-10,
22909,1.05E-10,
4153,1.05E-10,
10461,1.05E-10,
7138,1.05E-10,
51614,1.05E-10,
84220,1.05E-10,
51633,1.04E-10,
54606,1.04E-10,
9918,1.04E-10,
4776,1.04E-10,
4055,1.04E-10,
10802,1.04E-10,
9027,1.04E-10,
7070,1.04E-10,
2027,1.04E-10,
1816,1.04E-10,
7593,1.04E-10,
7073,1.04E-10,
10106,1.04E-10,
2029,1.04E-10,
80173,1.04E-10,
3507,1.04E-10,
138065,1.04E-10,
5531,1.03E-10,
93100,1.03E-10,
3558,1.03E-10,
6046,1.03E-10,
3232,1.03E-10,
93487,1.03E-10,
89978,1.03E-10,
2256,1.03E-10,
2590,1.03E-10,
57111,1.03E-10,
23224,1.03E-10,
892,1.03E-10,
6150,1.03E-10,
4224,1.03E-10,
10874,1.03E-10,
55930,1.03E-10,
1912,1.03E-10,
57152,1.03E-10,
90806,1.03E-10,
6171,1.03E-10,
128,1.03E-10,
65083,1.03E-10,
8444,1.03E-10,
649,1.02E-10,
29940,1.02E-10,
7707,1.02E-10,
22924,1.02E-10,
7090,1.02E-10,
3736,1.02E-10,
285,1.02E-10,
79003,1.02E-10,
220134,1.02E-10,
8527,1.02E-10,
4288,1.02E-10,
30844,1.02E-10,
23339,1.02E-10,
6835,1.02E-10,
339345,1.02E-10,
64979,1.02E-10,
653121,1.02E-10,
26224,1.02E-10,
6725,1.02E-10,
63917,1.02E-10,
26610,1.02E-10,
6729,1.02E-10,
80258,1.02E-10,
23037,1.02E-10,
8349,1.01E-10,
57396,1.01E-10,
9184,1.01E-10,
26056,1.01E-10,
5884,1.01E-10,
8832,1.01E-10,
5269,1.01E-10,
93492,1.01E-10,
27120,1.01E-10,
7164,1.01E-10,
57326,1.01E-10,
8125,1.01E-10,
5715,1.01E-10,
3663,1.01E-10,
402,1.01E-10,
25917,1.01E-10,
127933,1.01E-10,
64682,1.01E-10,
5191,1.01E-10,
79837,1.01E-10,
25788,1.01E-10,
27069,1.01E-10,
93145,1.00E-10,
2720,1.00E-10,
79133,1.00E-10,
157567,1.00E-10,
84675,1.00E-10,
3421,1.00E-10,
7812,1.00E-10,
84105,1.00E-10,
3490,1.00E-10,
23410,1.00E-10,
683,1.00E-10,
10611,1.00E-10,
51272,1.00E-10,
85459,9.99E-11,
89970,9.99E-11,
91319,9.98E-11,
1490,9.98E-11,
63826,9.98E-11,
444,9.97E-11,
2063,9.96E-11,
125,9.96E-11,
135644,9.96E-11,
3861,9.96E-11,
81892,9.96E-11,
55661,9.96E-11,
9878,9.94E-11,
5194,9.94E-11,
197322,9.93E-11,
1258,9.93E-11,
260425,9.92E-11,
7012,9.92E-11,
2313,9.91E-11,
56478,9.90E-11,
140735,9.90E-11,
6008,9.90E-11,
84525,9.90E-11,
28973,9.89E-11,
10297,9.89E-11,
3679,9.88E-11,
80764,9.88E-11,
3096,9.88E-11,
22941,9.87E-11,
7060,9.85E-11,
11219,9.85E-11,
261726,9.85E-11,
221079,9.85E-11,
4284,9.84E-11,
147007,9.84E-11,
23354,9.83E-11,
26525,9.83E-11,
3561,9.82E-11,
55748,9.82E-11,
146542,9.82E-11,
204,9.82E-11,
4254,9.81E-11,
345757,9.81E-11,
57540,9.81E-11,
9147,9.81E-11,
1670,9.81E-11,
25926,9.81E-11,
64951,9.80E-11,
283450,9.80E-11,
23421,9.80E-11,
200845,9.80E-11,
4157,9.79E-11,
376267,9.79E-11,
3034,9.78E-11,
790955,9.77E-11,
7123,9.76E-11,
54815,9.75E-11,
56950,9.75E-11,
10644,9.73E-11,
9898,9.71E-11,
132884,9.71E-11,
27258,9.71E-11,
84914,9.70E-11,
2992,9.70E-11,
285590,9.70E-11,
140809,9.69E-11,
3589,9.69E-11,
23195,9.69E-11,
5690,9.69E-11,
56104,9.69E-11,
9997,9.69E-11,
284114,9.67E-11,
55818,9.67E-11,
259249,9.65E-11,
55275,9.64E-11,
23149,9.64E-11,
221955,9.63E-11,
10810,9.63E-11,
63978,9.62E-11,
1439,9.60E-11,
51714,9.59E-11,
2049,9.59E-11,
54205,9.59E-11,
124540,9.59E-11,
2217,9.58E-11,
84643,9.58E-11,
9768,9.57E-11,
157922,9.57E-11,
28977,9.57E-11,
9373,9.56E-11,
55692,9.55E-11,
406977,9.55E-11,
2935,9.55E-11,
126,9.52E-11,
55023,9.52E-11,
79590,9.52E-11,
10962,9.52E-11,
114882,9.51E-11,
3931,9.51E-11,
22824,9.51E-11,
406985,9.51E-11,
27236,9.51E-11,
3670,9.50E-11,
1121,9.50E-11,
728,9.50E-11,
5357,9.50E-11,
25864,9.49E-11,
29911,9.48E-11,
6510,9.48E-11,
51434,9.47E-11,
54732,9.47E-11,
9232,9.45E-11,
64855,9.44E-11,
23209,9.44E-11,
64146,9.44E-11,
2168,9.44E-11,
124583,9.44E-11,
9577,9.44E-11,
10022,9.43E-11,
5723,9.42E-11,
1847,9.42E-11,
339229,9.42E-11,
10978,9.42E-11,
4548,9.40E-11,
4077,9.40E-11,
4353,9.39E-11,
346171,9.39E-11,
1641,9.39E-11,
81034,9.38E-11,
6356,9.38E-11,
54103,9.38E-11,
3713,9.37E-11,
23353,9.36E-11,
28981,9.35E-11,
6731,9.35E-11,
4598,9.35E-11,
2879,9.34E-11,
161,9.34E-11,
462,9.33E-11,
63894,9.31E-11,
222229,9.31E-11,
65109,9.31E-11,
2107,9.30E-11,
58525,9.30E-11,
8543,9.30E-11,
2966,9.30E-11,
51611,9.30E-11,
85004,9.29E-11,
79142,9.29E-11,
140823,9.29E-11,
80146,9.29E-11,
57717,9.28E-11,
10226,9.28E-11,
1326,9.28E-11,
26589,9.27E-11,
57606,9.27E-11,
1667,9.26E-11,
1114,9.26E-11,
15,9.26E-11,
56262,9.26E-11,
8615,9.25E-11,
10531,9.25E-11,
10907,9.25E-11,
55898,9.25E-11,
7750,9.24E-11,
26149,9.24E-11,
149371,9.24E-11,
57461,9.24E-11,
5023,9.21E-11,
4437,9.20E-11,
94015,9.20E-11,
7991,9.20E-11,
10102,9.19E-11,
256933,9.19E-11,
84126,9.19E-11,
406932,9.18E-11,
80174,9.18E-11,
23199,9.17E-11,
10857,9.16E-11,
23038,9.15E-11,
7705,9.15E-11,
2832,9.14E-11,
27304,9.13E-11,
26112,9.13E-11,
91137,9.13E-11,
55651,9.13E-11,
64847,9.13E-11,
6271,9.11E-11,
80739,9.11E-11,
1164,9.11E-11,
79657,9.11E-11,
9732,9.09E-11,
84522,9.09E-11,
55917,9.09E-11,
3484,9.08E-11,
112939,9.08E-11,
10170,9.07E-11,
4656,9.07E-11,
220441,9.07E-11,
2537,9.07E-11,
2487,9.06E-11,
6480,9.05E-11,
9546,9.05E-11,
23243,9.05E-11,
5175,9.05E-11,
7109,9.02E-11,
23031,9.02E-11,
5332,9.02E-11,
64769,9.00E-11,
51361,9.00E-11,
4312,9.00E-11,
84632,9.00E-11,
3703,8.99E-11,
93587,8.99E-11,
55596,8.98E-11,
150696,8.98E-11,
392255,8.98E-11,
9100,8.98E-11,
5694,8.97E-11,
359948,8.96E-11,
740,8.94E-11,
85365,8.94E-11,
2098,8.93E-11,
64782,8.92E-11,
4698,8.92E-11,
60673,8.92E-11,
147700,8.90E-11,
10127,8.90E-11,
84869,8.89E-11,
60592,8.89E-11,
143098,8.88E-11,
79677,8.88E-11,
119180,8.87E-11,
6001,8.85E-11,
84311,8.84E-11,
2824,8.83E-11,
1477,8.81E-11,
54602,8.80E-11,
22818,8.80E-11,
10427,8.80E-11,
8894,8.79E-11,
8462,8.79E-11,
3996,8.78E-11,
9175,8.78E-11,
118813,8.78E-11,
134285,8.77E-11,
5225,8.77E-11,
8013,8.76E-11,
3831,8.75E-11,
1579,8.74E-11,
135228,8.74E-11,
219771,8.74E-11,
90025,8.74E-11,
94121,8.73E-11,
78986,8.73E-11,
50674,8.73E-11,
1911,8.69E-11,
57551,8.69E-11,
55761,8.66E-11,
195814,8.66E-11,
197257,8.65E-11,
752,8.64E-11,
4881,8.64E-11,
247,8.64E-11,
54926,8.64E-11,
84817,8.64E-11,
112574,8.64E-11,
5414,8.63E-11,
51268,8.63E-11,
10099,8.63E-11,
79005,8.62E-11,
3596,8.62E-11,
59344,8.62E-11,
118987,8.61E-11,
10009,8.61E-11,
124790,8.61E-11,
1557,8.60E-11,
36,8.59E-11,
7106,8.59E-11,
8045,8.59E-11,
129685,8.58E-11,
3557,8.58E-11,
54520,8.58E-11,
284086,8.58E-11,
84274,8.57E-11,
10361,8.57E-11,
35,8.56E-11,
57460,8.56E-11,
403,8.55E-11,
8739,8.55E-11,
51433,8.54E-11,
1472,8.54E-11,
121642,8.54E-11,
149233,8.54E-11,
9585,8.53E-11,
9031,8.53E-11,
5902,8.53E-11,
57690,8.53E-11,
9413,8.52E-11,
9330,8.52E-11,
56652,8.52E-11,
54994,8.52E-11,
197358,8.52E-11,
29093,8.52E-11,
26001,8.51E-11,
57617,8.50E-11,
5892,8.50E-11,
6767,8.50E-11,
23647,8.49E-11,
9551,8.49E-11,
116254,8.49E-11,
219699,8.49E-11,
55801,8.48E-11,
94234,8.48E-11,
113251,8.48E-11,
83444,8.47E-11,
694,8.47E-11,
84309,8.47E-11,
54556,8.47E-11,
638,8.47E-11,
200576,8.47E-11,
80306,8.47E-11,
4082,8.46E-11,
10163,8.46E-11,
51031,8.46E-11,
1236,8.45E-11,
9472,8.45E-11,
10884,8.45E-11,
152,8.44E-11,
152992,8.44E-11,
29881,8.44E-11,
30846,8.44E-11,
59339,8.43E-11,
4915,8.43E-11,
1745,8.42E-11,
3868,8.42E-11,
11099,8.41E-11,
5066,8.40E-11,
6320,8.39E-11,
10673,8.39E-11,
1737,8.38E-11,
10526,8.38E-11,
60313,8.38E-11,
3953,8.37E-11,
10600,8.36E-11,
9801,8.36E-11,
1525,8.36E-11,
139285,8.36E-11,
7469,8.35E-11,
1949,8.35E-11,
6050,8.34E-11,
55909,8.34E-11,
140690,8.33E-11,
89781,8.32E-11,
8738,8.32E-11,
376497,8.32E-11,
923,8.31E-11,
55957,8.31E-11,
4794,8.31E-11,
152110,8.30E-11,
79810,8.30E-11,
28956,8.30E-11,
5596,8.30E-11,
54468,8.30E-11,
8379,8.29E-11,
115992,8.29E-11,
6304,8.29E-11,
8208,8.28E-11,
1666,8.28E-11,
6770,8.28E-11,
55297,8.27E-11,
55711,8.27E-11,
55173,8.26E-11,
84769,8.26E-11,
8476,8.26E-11,
11258,8.26E-11,
9675,8.26E-11,
90506,8.25E-11,
4752,8.25E-11,
400,8.25E-11,
55288,8.24E-11,
4854,8.23E-11,
1033,8.23E-11,
79866,8.23E-11,
10161,8.22E-11,
125058,8.22E-11,
1962,8.21E-11,
51626,8.21E-11,
64848,8.21E-11,
29966,8.20E-11,
26958,8.18E-11,
2802,8.18E-11,
1365,8.18E-11,
684,8.18E-11,
9841,8.17E-11,
54517,8.17E-11,
23439,8.17E-11,
55998,8.16E-11,
7059,8.16E-11,
146845,8.15E-11,
79143,8.15E-11,
64432,8.14E-11,
55536,8.14E-11,
51378,8.14E-11,
2653,8.14E-11,
7690,8.14E-11,
2812,8.13E-11,
132724,8.13E-11,
139135,8.13E-11,
9965,8.13E-11,
6284,8.12E-11,
6019,8.12E-11,
4283,8.12E-11,
8562,8.12E-11,
1261,8.11E-11,
63931,8.10E-11,
3429,8.10E-11,
79991,8.09E-11,
57600,8.08E-11,
2767,8.07E-11,
56342,8.07E-11,
732272,8.06E-11,
64328,8.06E-11,
10505,8.05E-11,
3768,8.04E-11,
90417,8.04E-11,
23633,8.03E-11,
166793,8.03E-11,
22846,8.03E-11,
10581,8.03E-11,
9369,8.02E-11,
80834,8.01E-11,
6373,8.01E-11,
3020,8.01E-11,
56927,8.01E-11,
55120,8.01E-11,
55109,8.00E-11,
5860,8.00E-11,
23760,8.00E-11,
240,8.00E-11,
728358,7.99E-11,
23310,7.99E-11,
728071,7.99E-11,
2054,7.98E-11,
490,7.98E-11,
56160,7.98E-11,
5876,7.98E-11,
9247,7.97E-11,
93627,7.97E-11,
54627,7.97E-11,
57634,7.97E-11,
1890,7.96E-11,
346689,7.95E-11,
9444,7.94E-11,
53981,7.94E-11,
80776,7.94E-11,
23126,7.94E-11,
53834,7.93E-11,
28985,7.92E-11,
109,7.92E-11,
8890,7.92E-11,
91801,7.91E-11,
23395,7.91E-11,
11313,7.91E-11,
11020,7.90E-11,
146433,7.88E-11,
8972,7.88E-11,
64780,7.88E-11,
84061,7.88E-11,
27330,7.87E-11,
153241,7.87E-11,
27037,7.87E-11,
1265,7.87E-11,
30816,7.87E-11,
5744,7.86E-11,
4760,7.85E-11,
83746,7.85E-11,
79953,7.85E-11,
3161,7.85E-11,
58155,7.84E-11,
55362,7.84E-11,
9406,7.84E-11,
10558,7.84E-11,
6251,7.84E-11,
8001,7.83E-11,
11072,7.83E-11,
2272,7.82E-11,
84662,7.82E-11,
65009,7.81E-11,
5203,7.80E-11,
2286,7.80E-11,
57129,7.79E-11,
8708,7.79E-11,
64928,7.79E-11,
25828,7.78E-11,
64426,7.77E-11,
814,7.77E-11,
6726,7.77E-11,
79816,7.76E-11,
51213,7.75E-11,
2525,7.75E-11,
2781,7.75E-11,
23087,7.74E-11,
116987,7.73E-11,
10721,7.73E-11,
8048,7.72E-11,
64093,7.72E-11,
8817,7.71E-11,
26472,7.71E-11,
23223,7.70E-11,
79899,7.70E-11,
4047,7.69E-11,
10940,7.69E-11,
114791,7.69E-11,
143187,7.69E-11,
575,7.69E-11,
222389,7.68E-11,
5032,7.68E-11,
6238,7.67E-11,
6005,7.66E-11,
1901,7.66E-11,
23382,7.65E-11,
219927,7.65E-11,
83636,7.65E-11,
359,7.65E-11,
3547,7.64E-11,
54940,7.64E-11,
7432,7.64E-11,
79159,7.63E-11,
26073,7.63E-11,
10552,7.63E-11,
23743,7.63E-11,
51684,7.63E-11,
6877,7.62E-11,
55771,7.62E-11,
8521,7.61E-11,
79980,7.61E-11,
23644,7.61E-11,
83440,7.61E-11,
51650,7.60E-11,
50619,7.60E-11,
23252,7.60E-11,
2588,7.60E-11,
10927,7.60E-11,
79726,7.59E-11,
1284,7.59E-11,
145282,7.58E-11,
10300,7.58E-11,
26130,7.57E-11,
51135,7.57E-11,
10112,7.57E-11,
23173,7.57E-11,
91272,7.57E-11,
26520,7.56E-11,
51435,7.56E-11,
51691,7.56E-11,
4038,7.55E-11,
56926,7.55E-11,
55052,7.55E-11,
540,7.55E-11,
32,7.55E-11,
2115,7.55E-11,
23063,7.53E-11,
6513,7.52E-11,
51606,7.50E-11,
54069,7.50E-11,
2005,7.50E-11,
55269,7.50E-11,
57594,7.49E-11,
5438,7.49E-11,
23338,7.48E-11,
23030,7.48E-11,
23277,7.48E-11,
3756,7.48E-11,
9194,7.47E-11,
54108,7.47E-11,
56970,7.47E-11,
58500,7.47E-11,
653269,7.46E-11,
64377,7.46E-11,
23086,7.45E-11,
3433,7.45E-11,
58484,7.45E-11,
60490,7.45E-11,
2634,7.44E-11,
63922,7.44E-11,
79720,7.44E-11,
129531,7.44E-11,
26092,7.44E-11,
5190,7.44E-11,
466,7.44E-11,
9379,7.43E-11,
55422,7.43E-11,
282991,7.43E-11,
2326,7.43E-11,
79939,7.43E-11,
9443,7.43E-11,
123879,7.42E-11,
222584,7.42E-11,
2833,7.42E-11,
23384,7.42E-11,
9711,7.41E-11,
85015,7.41E-11,
10147,7.41E-11,
23753,7.40E-11,
6671,7.39E-11,
9462,7.39E-11,
963,7.39E-11,
55353,7.39E-11,
4241,7.39E-11,
54930,7.38E-11,
4316,7.38E-11,
445582,7.38E-11,
2671,7.37E-11,
3642,7.37E-11,
5129,7.37E-11,
81570,7.37E-11,
25934,7.37E-11,
80124,7.37E-11,
100505385,7.37E-11,
65062,7.36E-11,
6834,7.36E-11,
4999,7.36E-11,
10095,7.36E-11,
9098,7.35E-11,
57552,7.35E-11,
57553,7.34E-11,
55061,7.34E-11,
57003,7.34E-11,
4715,7.34E-11,
