nodelist,protein_product_fost,
169693,6.39E-14,
22997,6.34E-14,
2953,6.34E-14,
5652,6.34E-14,
56978,6.34E-14,
11163,6.33E-14,
441246,6.33E-14,
1549,6.33E-14,
159119,6.32E-14,
219654,6.31E-14,
389136,6.27E-14,
168090,6.26E-14,
10151,6.26E-14,
8369,6.25E-14,
9304,6.23E-14,
1444,6.23E-14,
89887,6.21E-14,
6539,6.19E-14,
64766,6.17E-14,
51315,6.16E-14,
202151,6.15E-14,
116984,6.15E-14,
256369,6.14E-14,
203562,6.13E-14,
347918,6.09E-14,
574040,6.07E-14,
283643,6.06E-14,
84247,6.06E-14,
64063,6.06E-14,
404636,6.06E-14,
55855,6.06E-14,
113277,6.05E-14,
3492,6.03E-14,
22142,5.92E-14,
80164,5.92E-14,
124751,5.91E-14,
90321,5.88E-14,
55089,5.87E-14,
284040,5.86E-14,
7079,5.83E-14,
64386,5.82E-14,
1769,5.81E-14,
389874,5.81E-14,
6094,5.81E-14,
116135,5.80E-14,
219770,5.80E-14,
389125,5.80E-14,
246176,5.80E-14,
350383,5.80E-14,
80832,5.80E-14,
55190,5.79E-14,
78998,5.78E-14,
51000,5.78E-14,
84070,5.77E-14,
27296,5.77E-14,
56751,5.77E-14,
57711,5.77E-14,
414153,5.73E-14,
253769,5.68E-14,
11096,5.67E-14,
9900,5.65E-14,
3730,5.64E-14,
3810,5.64E-14,
116039,5.63E-14,
401190,5.62E-14,
4821,5.61E-14,
553158,5.59E-14,
402055,5.57E-14,
440563,5.57E-14,
203069,5.54E-14,
644019,5.54E-14,
128611,5.53E-14,
222967,5.52E-14,
79148,5.52E-14,
203447,5.49E-14,
727866,5.46E-14,
284485,5.45E-14,
158055,5.43E-14,
84304,5.42E-14,
57528,5.42E-14,
27075,5.41E-14,
341032,5.37E-14,
4045,5.35E-14,
3110,5.35E-14,
2121,5.32E-14,
93661,5.31E-14,
100293534,5.29E-14,
7627,5.29E-14,
10396,5.27E-14,
400954,5.25E-14,
54466,5.25E-14,
57091,5.24E-14,
55640,5.24E-14,
2907,5.22E-14,
9909,5.20E-14,
9884,5.20E-14,
51761,5.19E-14,
730262,5.19E-14,
84561,5.18E-14,
26254,5.17E-14,
51054,5.17E-14,
54436,5.16E-14,
727676,5.16E-14,
79575,5.15E-14,
23217,5.15E-14,
284323,5.14E-14,
9808,5.13E-14,
375775,5.13E-14,
133957,5.13E-14,
100129654,5.12E-14,
136306,5.11E-14,
79413,5.11E-14,
114335,5.11E-14,
55010,5.10E-14,
153743,5.09E-14,
22990,5.08E-14,
23768,5.08E-14,
9057,5.06E-14,
554236,5.06E-14,
285429,5.05E-14,
23539,5.05E-14,
254528,5.04E-14,
23266,5.04E-14,
139105,5.02E-14,
26821,5.02E-14,
339855,5.02E-14,
166863,5.01E-14,
3904,5.01E-14,
65999,5.00E-14,
148741,5.00E-14,
90523,4.99E-14,
6529,4.99E-14,
797,4.98E-14,
51310,4.98E-14,
126969,4.96E-14,
140883,4.96E-14,
57863,4.96E-14,
266697,4.95E-14,
119369,4.95E-14,
11238,4.95E-14,
100507421,4.94E-14,
339977,4.93E-14,
197342,4.92E-14,
56130,4.92E-14,
441191,4.92E-14,
388559,4.91E-14,
57408,4.91E-14,
84954,4.91E-14,
147791,4.90E-14,
3010,4.88E-14,
2863,4.88E-14,
170392,4.88E-14,
25758,4.88E-14,
55784,4.86E-14,
152877,4.86E-14,
122416,4.86E-14,
138311,4.86E-14,
343477,4.86E-14,
55321,4.85E-14,
170825,4.85E-14,
146439,4.85E-14,
25943,4.84E-14,
53844,4.84E-14,
390816,4.84E-14,
91300,4.84E-14,
441234,4.84E-14,
353013,4.84E-14,
100131980,4.84E-14,
285296,4.84E-14,
400818,4.84E-14,
64405,4.84E-14,
390883,4.84E-14,
84253,4.84E-14,
127343,4.84E-14,
253175,4.84E-14,
90199,4.84E-14,
100288805,4.84E-14,
143941,4.84E-14,
91074,4.84E-14,
389151,4.84E-14,
149013,4.84E-14,
80157,4.84E-14,
340990,4.84E-14,
147650,4.83E-14,
84530,4.83E-14,
28919,4.82E-14,
79891,4.81E-14,
404220,4.80E-14,
285313,4.80E-14,
10777,4.80E-14,
11199,4.79E-14,
100271715,4.78E-14,
79627,4.77E-14,
91937,4.77E-14,
90139,4.76E-14,
151525,4.75E-14,
8209,4.74E-14,
128387,4.74E-14,
8420,4.74E-14,
57223,4.72E-14,
137107,4.71E-14,
10881,4.71E-14,
255167,4.71E-14,
146325,4.70E-14,
4477,4.70E-14,
554203,4.69E-14,
7562,4.69E-14,
100129791,4.69E-14,
440264,4.69E-14,
728492,4.68E-14,
51660,4.67E-14,
146212,4.67E-14,
162962,4.66E-14,
390980,4.65E-14,
9420,4.63E-14,
6044,4.63E-14,
401507,4.63E-14,
148418,4.62E-14,
10863,4.62E-14,
123775,4.62E-14,
255189,4.62E-14,
5544,4.62E-14,
4995,4.62E-14,
254879,4.62E-14,
2086,4.61E-14,
124152,4.61E-14,
1260,4.60E-14,
115024,4.59E-14,
388474,4.57E-14,
127294,4.56E-14,
7567,4.55E-14,
56133,4.55E-14,
79984,4.55E-14,
7539,4.55E-14,
160298,4.54E-14,
79668,4.52E-14,
645811,4.51E-14,
6512,4.50E-14,
80154,4.49E-14,
201232,4.45E-14,
64806,4.42E-14,
54965,4.40E-14,
58158,4.40E-14,
474344,4.38E-14,
283461,4.38E-14,
55258,4.35E-14,
259215,4.32E-14,
10517,4.30E-14,
284406,4.30E-14,
170958,4.29E-14,
143879,4.29E-14,
200942,4.27E-14,
8857,4.27E-14,
130074,4.27E-14,
50624,4.25E-14,
100533195,4.25E-14,
10748,4.25E-14,
553117,4.25E-14,
389114,4.25E-14,
3578,4.23E-14,
166752,4.22E-14,
221914,4.22E-14,
153745,4.21E-14,
51155,4.20E-14,
283165,4.19E-14,
100291837,4.19E-14,
387911,4.19E-14,
90141,4.18E-14,
645369,4.18E-14,
5412,4.16E-14,
57549,4.16E-14,
7696,4.16E-14,
3466,4.15E-14,
83459,4.14E-14,
124404,4.14E-14,
57150,4.13E-14,
337963,4.13E-14,
284680,4.13E-14,
3617,4.11E-14,
342926,4.11E-14,
201798,4.09E-14,
117531,4.09E-14,
353219,4.09E-14,
57412,4.09E-14,
10655,4.09E-14,
27198,4.09E-14,
56111,4.09E-14,
143903,4.09E-14,
56920,4.09E-14,
92691,4.09E-14,
402057,4.09E-14,
10861,4.09E-14,
136853,4.09E-14,
51351,4.09E-14,
25984,4.09E-14,
646,4.08E-14,
90673,4.08E-14,
222223,4.04E-14,
85388,4.03E-14,
2738,4.02E-14,
9813,4.02E-14,
10281,4.01E-14,
84437,3.97E-14,
29931,3.96E-14,
8228,3.96E-14,
9056,3.95E-14,
221442,3.93E-14,
126567,3.93E-14,
81832,3.91E-14,
2999,3.90E-14,
441094,3.90E-14,
654322,3.90E-14,
9543,3.89E-14,
386617,3.89E-14,
440822,3.89E-14,
6060,3.89E-14,
280,3.88E-14,
284618,3.88E-14,
59336,3.87E-14,
54987,3.87E-14,
5067,3.87E-14,
492311,3.86E-14,
56656,3.85E-14,
445372,3.84E-14,
222553,3.84E-14,
57828,3.81E-14,
83943,3.80E-14,
120787,3.79E-14,
159963,3.77E-14,
112479,3.77E-14,
51705,3.77E-14,
360023,3.76E-14,
255926,3.75E-14,
110255169,3.74E-14,
110255168,3.74E-14,
280658,3.74E-14,
5075,3.74E-14,
91748,3.74E-14,
134288,3.73E-14,
5675,3.72E-14,
206338,3.72E-14,
55972,3.71E-14,
54766,3.71E-14,
57677,3.71E-14,
51312,3.71E-14,
84436,3.71E-14,
151295,3.70E-14,
26238,3.70E-14,
112703,3.70E-14,
653639,3.70E-14,
63947,3.70E-14,
23772,3.70E-14,
54838,3.70E-14,
57643,3.70E-14,
284348,3.70E-14,
84072,3.70E-14,
3274,3.69E-14,
375010,3.68E-14,
84696,3.66E-14,
644914,3.66E-14,
7682,3.66E-14,
26048,3.65E-14,
828,3.64E-14,
649330,3.63E-14,
79170,3.63E-14,
28882,3.62E-14,
130106,3.62E-14,
92806,3.61E-14,
55727,3.60E-14,
9708,3.59E-14,
492303,3.59E-14,
54454,3.59E-14,
58498,3.59E-14,
83787,3.58E-14,
166815,3.58E-14,
283093,3.58E-14,
57209,3.58E-14,
724102,3.58E-14,
64600,3.57E-14,
30814,3.57E-14,
25960,3.56E-14,
166647,3.56E-14,
401509,3.56E-14,
54546,3.55E-14,
257054,3.55E-14,
404550,3.55E-14,
151278,3.54E-14,
23574,3.54E-14,
2221,3.53E-14,
124411,3.53E-14,
388701,3.52E-14,
389898,3.52E-14,
151827,3.51E-14,
114112,3.51E-14,
112812,3.51E-14,
283254,3.50E-14,
644041,3.48E-14,
26033,3.48E-14,
90462,3.47E-14,
100289635,3.47E-14,
251,3.47E-14,
24147,3.47E-14,
80343,3.47E-14,
345062,3.46E-14,
26781,3.45E-14,
84691,3.45E-14,
90637,3.45E-14,
100101629,3.45E-14,
2576,3.45E-14,
56163,3.44E-14,
387990,3.44E-14,
653162,3.44E-14,
728599,3.44E-14,
100129982,3.44E-14,
400011,3.44E-14,
646785,3.44E-14,
644464,3.44E-14,
389141,3.44E-14,
642585,3.44E-14,
400389,3.44E-14,
391833,3.44E-14,
376693,3.44E-14,
388339,3.44E-14,
643617,3.44E-14,
730029,3.44E-14,
83850,3.44E-14,
388707,3.44E-14,
157697,3.44E-14,
728791,3.44E-14,
729500,3.44E-14,
285829,3.44E-14,
84628,3.44E-14,
440176,3.44E-14,
113157,3.44E-14,
283238,3.44E-14,
643949,3.44E-14,
606551,3.44E-14,
100131196,3.44E-14,
122589,3.44E-14,
100132795,3.44E-14,
642812,3.44E-14,
27104,3.44E-14,
728953,3.44E-14,
474338,3.44E-14,
401817,3.44E-14,
280655,3.44E-14,
121551,3.43E-14,
84144,3.43E-14,
23461,3.42E-14,
10350,3.41E-14,
120329,3.41E-14,
129642,3.41E-14,
57047,3.40E-14,
206358,3.39E-14,
102157401,3.39E-14,
6043,3.39E-14,
5024,3.38E-14,
388015,3.38E-14,
6676,3.37E-14,
623,3.37E-14,
440452,3.36E-14,
169611,3.36E-14,
79762,3.36E-14,
133688,3.34E-14,
729862,3.31E-14,
389834,3.31E-14,
246181,3.30E-14,
8839,3.30E-14,
7190,3.30E-14,
6003,3.29E-14,
100131801,3.29E-14,
100289678,3.28E-14,
11264,3.25E-14,
84077,3.24E-14,
6981,3.24E-14,
23045,3.23E-14,
152273,3.21E-14,
1553,3.21E-14,
157807,3.20E-14,
2116,3.20E-14,
25987,3.20E-14,
84622,3.20E-14,
51195,3.19E-14,
100033413,3.19E-14,
345630,3.19E-14,
347517,3.17E-14,
23562,3.15E-14,
139081,3.15E-14,
170575,3.14E-14,
54662,3.13E-14,
493860,3.12E-14,
29081,3.12E-14,
401612,3.10E-14,
55262,3.10E-14,
54587,3.09E-14,
84953,3.08E-14,
150726,3.08E-14,
79690,3.07E-14,
353189,3.07E-14,
27012,3.07E-14,
128876,3.06E-14,
100616101,3.06E-14,
84203,3.06E-14,
23460,3.06E-14,
192134,3.05E-14,
79850,3.05E-14,
168433,3.04E-14,
16534,3.03E-14,
100049587,3.03E-14,
54210,3.03E-14,
160492,3.03E-14,
56833,3.02E-14,
387640,3.01E-14,
81553,3.01E-14,
10753,3.01E-14,
2169,3.00E-14,
440498,3.00E-14,
55821,3.00E-14,
55762,3.00E-14,
342357,2.98E-14,
54729,2.98E-14,
347853,2.98E-14,
57497,2.97E-14,
167555,2.96E-14,
6565,2.95E-14,
90113,2.95E-14,
170960,2.95E-14,
124535,2.95E-14,
57821,2.94E-14,
286042,2.94E-14,
1038,2.94E-14,
56731,2.94E-14,
5301,2.94E-14,
2835,2.93E-14,
619570,2.93E-14,
283600,2.93E-14,
9303,2.93E-14,
221710,2.93E-14,
9302,2.93E-14,
1833,2.92E-14,
343990,2.90E-14,
54993,2.90E-14,
728411,2.90E-14,
161823,2.90E-14,
100271066,2.90E-14,
143379,2.88E-14,
729991,2.88E-14,
147011,2.86E-14,
5100,2.86E-14,
199857,2.85E-14,
80761,2.85E-14,
151242,2.85E-14,
49861,2.85E-14,
116337,2.83E-14,
7558,2.83E-14,
51111,2.82E-14,
80774,2.82E-14,
83849,2.81E-14,
2981,2.80E-14,
2843,2.79E-14,
3750,2.78E-14,
7455,2.78E-14,
150165,2.77E-14,
7757,2.76E-14,
114902,2.76E-14,
283768,2.75E-14,
83744,2.75E-14,
113419,2.75E-14,
642517,2.74E-14,
414189,2.74E-14,
7300,2.74E-14,
389073,2.74E-14,
728597,2.74E-14,
92235,2.74E-14,
147948,2.73E-14,
6702,2.72E-14,
79692,2.72E-14,
9481,2.71E-14,
84270,2.71E-14,
644934,2.71E-14,
84864,2.71E-14,
404216,2.70E-14,
728622,2.70E-14,
27098,2.69E-14,
285676,2.69E-14,
401067,2.69E-14,
441519,2.67E-14,
159162,2.66E-14,
54942,2.66E-14,
222166,2.66E-14,
83941,2.66E-14,
150709,2.65E-14,
285987,2.64E-14,
3982,2.64E-14,
338339,2.64E-14,
100529239,2.63E-14,
348938,2.62E-14,
2830,2.62E-14,
56664,2.62E-14,
100134230,2.61E-14,
164045,2.61E-14,
54456,2.61E-14,
57336,2.60E-14,
165530,2.60E-14,
693164,2.60E-14,
283120,2.60E-14,
100506495,2.60E-14,
28878,2.60E-14,
51507,2.60E-14,
94059,2.59E-14,
130951,2.59E-14,
339804,2.57E-14,
339970,2.57E-14,
90737,2.57E-14,
157739,2.56E-14,
7652,2.56E-14,
158293,2.56E-14,
151050,2.55E-14,
440730,2.54E-14,
202658,2.52E-14,
10800,2.52E-14,
84648,2.51E-14,
164781,2.51E-14,
653140,2.51E-14,
10561,2.51E-14,
11237,2.50E-14,
145853,2.50E-14,
148345,2.50E-14,
222826,2.50E-14,
79134,2.49E-14,
127943,2.49E-14,
91181,2.48E-14,
390327,2.48E-14,
786,2.48E-14,
651746,2.47E-14,
133558,2.47E-14,
9284,2.46E-14,
5483,2.46E-14,
150221,2.46E-14,
158931,2.45E-14,
100288160,2.45E-14,
4498,2.45E-14,
84639,2.45E-14,
359787,2.44E-14,
389170,2.43E-14,
255631,2.42E-14,
151647,2.42E-14,
375133,2.42E-14,
220686,2.42E-14,
414927,2.42E-14,
64067,2.42E-14,
85417,2.42E-14,
84891,2.42E-14,
9881,2.39E-14,
162655,2.38E-14,
124402,2.38E-14,
151313,2.37E-14,
26579,2.37E-14,
220074,2.37E-14,
932,2.35E-14,
56180,2.35E-14,
145447,2.34E-14,
9095,2.32E-14,
9959,2.32E-14,
83741,2.30E-14,
53942,2.29E-14,
116966,2.29E-14,
85012,2.29E-14,
221547,2.27E-14,
51030,2.27E-14,
114026,2.26E-14,
7639,2.24E-14,
881,2.24E-14,
399670,2.24E-14,
548594,2.23E-14,
4994,2.22E-14,
144125,2.22E-14,
138724,2.22E-14,
162073,2.22E-14,
56605,2.22E-14,
285600,2.22E-14,
100132288,2.21E-14,
11086,2.21E-14,
201514,2.20E-14,
84519,2.20E-14,
6920,2.19E-14,
81491,2.19E-14,
150280,2.19E-14,
100130742,2.18E-14,
286423,2.18E-14,
29802,2.18E-14,
146225,2.17E-14,
56123,2.17E-14,
200232,2.16E-14,
440955,2.16E-14,
29118,2.16E-14,
5619,2.15E-14,
27146,2.14E-14,
474168,2.14E-14,
440387,2.13E-14,
652966,2.13E-14,
780853,2.13E-14,
206412,2.13E-14,
402682,2.13E-14,
140851,2.12E-14,
420,2.12E-14,
100169758,2.12E-14,
346606,2.11E-14,
160419,2.10E-14,
375449,2.09E-14,
253152,2.09E-14,
6080,2.08E-14,
339201,2.08E-14,
10778,2.07E-14,
79652,2.07E-14,
84179,2.07E-14,
221468,2.07E-14,
123606,2.07E-14,
10990,2.07E-14,
283970,2.06E-14,
1357,2.06E-14,
151790,2.06E-14,
126295,2.05E-14,
81626,2.03E-14,
728621,2.03E-14,
84657,2.03E-14,
153339,2.03E-14,
127534,2.02E-14,
100129278,2.01E-14,
115584,2.01E-14,
246100,2.00E-14,
200162,1.99E-14,
284365,1.99E-14,
125144,1.99E-14,
142937,1.99E-14,
284185,1.99E-14,
26138,1.99E-14,
10734,1.99E-14,
128209,1.99E-14,
83445,1.99E-14,
388407,1.99E-14,
54877,1.98E-14,
84623,1.97E-14,
392509,1.96E-14,
55315,1.96E-14,
388512,1.96E-14,
83552,1.96E-14,
131920,1.95E-14,
4829,1.94E-14,
55013,1.93E-14,
101060264,1.93E-14,
246213,1.93E-14,
6572,1.93E-14,
80206,1.92E-14,
100287045,1.92E-14,
441315,1.92E-14,
28940,1.90E-14,
5051,1.90E-14,
145270,1.90E-14,
197196,1.90E-14,
55511,1.89E-14,
9122,1.86E-14,
57054,1.86E-14,
63874,1.86E-14,
85416,1.86E-14,
64167,1.85E-14,
6554,1.85E-14,
646480,1.85E-14,
374955,1.85E-14,
27106,1.84E-14,
728556,1.83E-14,
114788,1.83E-14,
63946,1.82E-14,
388558,1.82E-14,
51052,1.82E-14,
161753,1.81E-14,
50805,1.81E-14,
442227,1.81E-14,
985,1.81E-14,
127254,1.80E-14,
79689,1.80E-14,
4114,1.80E-14,
440587,1.80E-14,
1750,1.79E-14,
55351,1.79E-14,
375593,1.79E-14,
1768,1.79E-14,
2352,1.79E-14,
125113,1.78E-14,
151887,1.78E-14,
100125556,1.77E-14,
643677,1.77E-14,
342346,1.76E-14,
757,1.76E-14,
23169,1.76E-14,
57667,1.76E-14,
81688,1.75E-14,
647000,1.75E-14,
340390,1.75E-14,
134111,1.75E-14,
220296,1.74E-14,
692227,1.74E-14,
619565,1.74E-14,
6076,1.74E-14,
441869,1.73E-14,
51277,1.73E-14,
54360,1.73E-14,
54937,1.73E-14,
100129842,1.73E-14,
1761,1.72E-14,
57495,1.72E-14,
117156,1.72E-14,
10224,1.72E-14,
84634,1.72E-14,
1259,1.72E-14,
643382,1.71E-14,
343071,1.71E-14,
318,1.71E-14,
80350,1.71E-14,
221718,1.71E-14,
100137047,1.71E-14,
317662,1.70E-14,
84269,1.70E-14,
286467,1.69E-14,
402483,1.69E-14,
80731,1.69E-14,
285335,1.69E-14,
729533,1.68E-14,
389123,1.67E-14,
138715,1.66E-14,
57724,1.66E-14,
115196,1.65E-14,
161253,1.64E-14,
26716,1.64E-14,
116068,1.63E-14,
4494,1.63E-14,
57574,1.63E-14,
55380,1.62E-14,
6052,1.62E-14,
2840,1.61E-14,
2980,1.61E-14,
56155,1.60E-14,
7359,1.59E-14,
647042,1.58E-14,
130813,1.58E-14,
283951,1.58E-14,
114786,1.56E-14,
375567,1.56E-14,
375287,1.56E-14,
340900,1.56E-14,
389400,1.56E-14,
389649,1.56E-14,
205147,1.56E-14,
390167,1.56E-14,
390190,1.56E-14,
340441,1.56E-14,
401565,1.56E-14,
401666,1.56E-14,
441425,1.56E-14,
442319,1.56E-14,
54346,1.56E-14,
390892,1.56E-14,
285755,1.56E-14,
340267,1.56E-14,
338751,1.56E-14,
327657,1.56E-14,
196951,1.56E-14,
170689,1.56E-14,
158724,1.56E-14,
138802,1.56E-14,
119765,1.56E-14,
119682,1.56E-14,
102723737,1.56E-14,
102723680,1.56E-14,
100287205,1.56E-14,
100130967,1.56E-14,
100130733,1.56E-14,
56169,1.56E-14,
7732,1.56E-14,
653192,1.56E-14,
64078,1.56E-14,
79473,1.56E-14,
653073,1.56E-14,
646174,1.56E-14,
91298,1.56E-14,
91828,1.56E-14,
645836,1.56E-14,
80133,1.56E-14,
114795,1.56E-14,
11019,1.56E-14,
57121,1.56E-14,
147407,1.56E-14,
196549,1.55E-14,
4320,1.55E-14,
503542,1.55E-14,
100292719,1.55E-14,
79024,1.55E-14,
5542,1.55E-14,
255231,1.54E-14,
374868,1.54E-14,
55314,1.54E-14,
389177,1.54E-14,
283554,1.54E-14,
653659,1.54E-14,
65249,1.54E-14,
255403,1.54E-14,
338645,1.54E-14,
284756,1.54E-14,
246721,1.54E-14,
401474,1.54E-14,
284729,1.54E-14,
441263,1.54E-14,
66035,1.54E-14,
79846,1.54E-14,
83715,1.54E-14,
83869,1.54E-14,
84820,1.54E-14,
100133669,1.54E-14,
85446,1.54E-14,
606293,1.54E-14,
1416,1.54E-14,
2970,1.54E-14,
7007,1.54E-14,
7776,1.54E-14,
132241,1.54E-14,
25854,1.54E-14,
574,1.54E-14,
147172,1.54E-14,
152100,1.54E-14,
155400,1.54E-14,
100130418,1.54E-14,
401577,1.54E-14,
390927,1.54E-14,
374887,1.54E-14,
677769,1.54E-14,
140893,1.54E-14,
60437,1.54E-14,
284402,1.54E-14,
338069,1.54E-14,
338429,1.54E-14,
93655,1.54E-14,
59084,1.54E-14,
100302692,1.54E-14,
100033420,1.54E-14,
100033418,1.54E-14,
11281,1.54E-14,
100033416,1.54E-14,
100033417,1.54E-14,
3653,1.54E-14,
693155,1.54E-14,
729993,1.54E-14,
84791,1.54E-14,
400935,1.54E-14,
79906,1.54E-14,
653319,1.54E-14,
548644,1.54E-14,
606,1.54E-14,
653238,1.54E-14,
64595,1.54E-14,
83259,1.54E-14,
55780,1.54E-14,
131096,1.54E-14,
80161,1.54E-14,
388815,1.54E-14,
123624,1.53E-14,
727830,1.53E-14,
4584,1.53E-14,
56265,1.53E-14,
4503,1.53E-14,
1389,1.53E-14,
348094,1.52E-14,
577,1.51E-14,
283131,1.51E-14,
257194,1.50E-14,
340307,1.49E-14,
79339,1.48E-14,
283985,1.48E-14,
9914,1.48E-14,
407738,1.46E-14,
79605,1.46E-14,
139604,1.46E-14,
84539,1.45E-14,
23116,1.45E-14,
403244,1.44E-14,
692196,1.43E-14,
83550,1.43E-14,
7116,1.42E-14,
219990,1.42E-14,
85349,1.41E-14,
55146,1.40E-14,
80183,1.40E-14,
474384,1.40E-14,
3539,1.40E-14,
56267,1.40E-14,
284498,1.40E-14,
256158,1.39E-14,
441432,1.39E-14,
79703,1.39E-14,
149954,1.39E-14,
127579,1.39E-14,
220081,1.39E-14,
10321,1.39E-14,
201305,1.39E-14,
84641,1.39E-14,
729020,1.39E-14,
162417,1.38E-14,
460,1.37E-14,
57451,1.37E-14,
26251,1.37E-14,
100506898,1.36E-14,
5212,1.36E-14,
642443,1.36E-14,
653877,1.36E-14,
730441,1.36E-14,
57586,1.36E-14,
30010,1.36E-14,
339500,1.35E-14,
642954,1.35E-14,
653147,1.35E-14,
199704,1.35E-14,
22898,1.34E-14,
728774,1.33E-14,
285668,1.32E-14,
200350,1.32E-14,
1133,1.32E-14,
23553,1.31E-14,
100507056,1.31E-14,
221302,1.28E-14,
100287898,1.28E-14,
89857,1.27E-14,
727751,1.26E-14,
342892,1.26E-14,
55079,1.26E-14,
59347,1.26E-14,
197021,1.26E-14,
341883,1.26E-14,
83889,1.26E-14,
441273,1.25E-14,
254158,1.24E-14,
518,1.24E-14,
24146,1.23E-14,
79904,1.23E-14,
147645,1.22E-14,
440270,1.22E-14,
134829,1.22E-14,
90586,1.22E-14,
10279,1.21E-14,
11181,1.21E-14,
26290,1.21E-14,
8632,1.21E-14,
729262,1.21E-14,
6540,1.21E-14,
28577,1.19E-14,
342908,1.19E-14,
64173,1.19E-14,
200132,1.19E-14,
91156,1.19E-14,
51557,1.19E-14,
145773,1.18E-14,
644739,1.18E-14,
389799,1.18E-14,
100528030,1.18E-14,
127124,1.17E-14,
7449,1.17E-14,
7752,1.15E-14,
126075,1.15E-14,
53919,1.15E-14,
7512,1.15E-14,
23120,1.15E-14,
50614,1.15E-14,
55731,1.14E-14,
641518,1.14E-14,
542767,1.14E-14,
152756,1.14E-14,
80017,1.14E-14,
84239,1.14E-14,
55799,1.13E-14,
338879,1.13E-14,
100129387,1.12E-14,
654319,1.12E-14,
344787,1.12E-14,
84107,1.12E-14,
23232,1.11E-14,
92979,1.11E-14,
29902,1.10E-14,
100506736,1.10E-14,
100500842,1.09E-14,
654320,1.09E-14,
677775,1.09E-14,
7451,1.09E-14,
728233,1.09E-14,
79168,1.09E-14,
375061,1.08E-14,
729475,1.08E-14,
28474,1.08E-14,
140909,1.08E-14,
26280,1.08E-14,
56112,1.08E-14,
135948,1.08E-14,
146779,1.08E-14,
343171,1.08E-14,
192668,1.08E-14,
643008,1.08E-14,
283848,1.08E-14,
57210,1.08E-14,
121006,1.08E-14,
219537,1.08E-14,
100132103,1.08E-14,
254950,1.08E-14,
283303,1.08E-14,
100505753,1.08E-14,
643376,1.08E-14,
643535,1.08E-14,
399671,1.08E-14,
644353,1.08E-14,
84981,1.08E-14,
100271927,1.08E-14,
344758,1.08E-14,
28935,1.07E-14,
2262,1.07E-14,
84792,1.07E-14,
642394,1.07E-14,
8759,1.07E-14,
196385,1.07E-14,
391714,1.07E-14,
140701,1.07E-14,
28317,1.07E-14,
115811,1.07E-14,
646309,1.07E-14,
57467,1.07E-14,
255374,1.07E-14,
727787,1.06E-14,
5816,1.06E-14,
10462,1.05E-14,
84719,1.05E-14,
222234,1.05E-14,
10838,1.05E-14,
100170217,1.04E-14,
392465,1.04E-14,
339799,1.02E-14,
7569,1.01E-14,
3802,1.01E-14,
57714,1.01E-14,
3809,1.01E-14,
284697,1.00E-14,
3747,1.00E-14,
80013,1.00E-14,
284958,1.00E-14,
4499,9.99E-15,
87171,9.87E-15,
28434,9.79E-15,
10349,9.65E-15,
146556,9.63E-15,
147670,9.63E-15,
80215,9.62E-15,
200298,9.52E-15,
677776,9.52E-15,
677768,9.52E-15,
113000,9.50E-15,
3231,9.48E-15,
84804,9.46E-15,
56666,9.40E-15,
3780,9.40E-15,
6578,9.40E-15,
8345,9.40E-15,
90134,9.40E-15,
150946,9.40E-15,
81025,9.40E-15,
346653,9.34E-15,
57124,9.31E-15,
28449,9.31E-15,
28439,9.31E-15,
333931,9.30E-15,
440670,9.25E-15,
79368,9.18E-15,
193629,9.14E-15,
400360,9.09E-15,
7594,9.06E-15,
6101,9.06E-15,
337880,9.06E-15,
79611,9.00E-15,
727957,8.94E-15,
6701,8.94E-15,
83953,8.92E-15,
80352,8.92E-15,
353513,8.88E-15,
133690,8.88E-15,
137994,8.88E-15,
161931,8.88E-15,
80094,8.88E-15,
121599,8.88E-15,
219833,8.88E-15,
3449,8.88E-15,
404203,8.88E-15,
64591,8.88E-15,
83888,8.88E-15,
79974,8.88E-15,
221711,8.88E-15,
2797,8.88E-15,
80111,8.88E-15,
152195,8.88E-15,
161514,8.88E-15,
161247,8.88E-15,
442523,8.88E-15,
84777,8.88E-15,
338094,8.88E-15,
26692,8.88E-15,
10866,8.88E-15,
9084,8.88E-15,
219983,8.88E-15,
400120,8.88E-15,
9976,8.88E-15,
158584,8.88E-15,
255762,8.88E-15,
26659,8.88E-15,
54581,8.88E-15,
200172,8.88E-15,
163778,8.88E-15,
348825,8.88E-15,
440248,8.88E-15,
55303,8.88E-15,
140902,8.88E-15,
339184,8.88E-15,
10237,8.88E-15,
23544,8.88E-15,
79712,8.88E-15,
56097,8.88E-15,
90649,8.88E-15,
147685,8.88E-15,
151649,8.88E-15,
257203,8.88E-15,
29942,8.88E-15,
100505540,8.88E-15,
7172,8.88E-15,
80763,8.88E-15,
353149,8.88E-15,
157556,8.88E-15,
126248,8.88E-15,
10880,8.88E-15,
150928,8.85E-15,
100381270,8.83E-15,
10,8.81E-15,
1360,8.79E-15,
414060,8.74E-15,
55264,8.72E-15,
29063,8.72E-15,
2825,8.71E-15,
2766,8.63E-15,
474354,8.58E-15,
83480,8.57E-15,
146857,8.54E-15,
9668,8.52E-15,
148203,8.52E-15,
654254,8.52E-15,
7771,8.52E-15,
126204,8.45E-15,
283971,8.41E-15,
692084,8.40E-15,
6079,8.40E-15,
85391,8.40E-15,
85389,8.40E-15,
100874323,8.40E-15,
100113393,8.40E-15,
388152,8.40E-15,
594837,8.40E-15,
114599,8.40E-15,
677823,8.40E-15,
